"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Biogenic Methane Production from Crude Oil by Enrichment from a Low-Temperature Western Canadian Oil Reservoir","https://scispace.com/paper/biogenic-methane-production-from-crude-oil-by-enrichment-2m5uxpry9n","2009","","","Adewale J. Lambo
Marcy Yurkiw
Gerrit Voordouw","","https://cseg.ca/assets/files/resources/abstracts/2009/108.pdf","Anaerobic conversion of crude oil to methane could be a cost-effective and environmentally-friendly enhanced recovery technology in mature or spent-oil reservoirs. In-reservoir methanogenic conversion of light-oil to heavy-oil with resultant production of methane is a dominant anaerobic biodegradative process since a majority of the world’s oil reservoirs are already biodegraded (Dolfing et al. 2008; Roadifer, 1987). Though before now, anaerobic biodegradation in petroleum reservoirs was believed to be driven by oxygen-containing meteoric water. However, studies combining field evidence with laboratory studies has unequivocally demonstrated that methane is the end- product of anaerobic biodegradation of crude oil in petroleum reservoirs (Jones et al. 2008). In this respect, in-situ methanogenic conversion of non-conventionally recoverable oil to natural gas may be a future enhanced oil recovery technology. It is thus encouraging that a much recent study demonstrates conversion of residual oil, in marginal sandstone reservoir core, to methane using inoculum obtained from gas-condensate contaminated subsurface sediments (Gieg et al., 2008). Studies on biodegraded oil has shown that petroleum hydrocarbons are degraded step-wise beginning with n-alkanes, monocyclic alkanes, alkylbenzenes, isoprenoid alkanes, alkylnaphtha-lenes, bicyclic alkanes, steranes and hopanes (Connan, 1984). However a majority of the studies on crude oil or hydrocarbon methanogenesis were done using microbial enrichments from oil contaminated sediments or anaerobic sediments (Gieg et al., 2008; Bekins et al., 2005; Warren et al., 2004; Anderson and Lovely, 2000; Zengler, 1999) and the few studies (Morikawa et. al., 1996; Stetter and Huber, 2000) using enrichment cultures from petroleum reservoirs were not thought to be sufficiently convincing (Roling et al., 2003). In view of the above, a study was initiated using a methanogenic enrichment that was obtained directly from an oil reservoir production fluid. The objective of the ongoing study was to demonstrate methane production by oil reservoir microorganisms under different culture conditions that may inhibit or enhance methanogenesis, as well as demonstrate the removal of crude oil components from light oil or heavy oil. The source of the enrichment was a low temperature reservoir, producing crude oil with an API gravity of","Gieg et al. as discussed by the authors demonstrated conversion of residual oil, in marginal sandstone reservoir core, to methane using inoculum obtained from gas-condensate contaminated subsurface sediments."
"Modelling the progressive biodegredation of hydrocarbons trapped in an oil reservoir or trap, useful for determining the composition of oils in a deposit, comprises using the action of a bacterial population","https://scispace.com/paper/modelling-the-progressive-biodegredation-of-hydrocarbons-4ewb2c59db","2001","Patent","","Bernard Carpentier
Ludovic Martin","","","Modelling the progressive biodegredation of hydrocarbons trapped in a studied oil reservoir or trap, comprising: (a) dividing the reservoir into a net; and (b) iteratively adjusting the bacterial population in each mesh to the: (i) hydrocarbons available; (ii) available porous space; (iii) electron acceptors present; and (iv) degradation capacity of the bacteria, is new. Modelling the progressive biodegredation of hydrocarbons trapped in a studied oil reservoir or trap, comprising: (a) dividing the reservoir into a net where the height of each mesh is the thickness of the water/oil transaction zone; and (b) determining the proportion of heavy hydrocarbons in the reservoir by iteratively adjusting the bacterial population in each mesh to the: (i) hydrocarbons available; (ii) available porous space; (iii) electron acceptors present; and (iv) degradation capacity of the bacteria, is new.","In this article, the authors model the progressive biodegredation of hydrocarbons trapped in a studied oil reservoir or trap, comprising: (a) dividing the reservoir into a net; and (b) iteratively adjusting the bacterial population in each mesh to the available, available porous space, electron acceptors present, and degradation capacity of the bacteria."
"Procede pour predire les changements de composition chimique d'huile d'un reservoir suite a une biodegradation","https://scispace.com/paper/procede-pour-predire-les-changements-de-composition-chimique-268x9cymv8","2010","Patent","","Haeseler Franck
Behar Francoise","","","Methode pour determiner l'evolution compositionnelle de fluides presents dans un milieu poreux suite a une biodegradation. On definit un schema compositionnel de biodegradation a partir de douze classes chimiques permettant de decrire les hydrocarbures et les gaz issus de la biodegradation. On determine la quantite initiale de chacune de ces classes chimiques contenues dans les fluides avant biodegradation. Puis, on definit un schema reactionnel de la biodegradation, dans lequel les classes chimiques reagissent avec des accepteurs d'electrons selon des reactions paralleles ayant des vitesses differentes, et chaque classe reagit avec ces accepteurs selon des reactions sequentielles. On determine les vitesses de reaction de biodegradation pour chacune des classes. On deduit alors la composition des fluides en estimant la quantite de chaque classe chimique en appliquant le schema reactionnel. On deduit notamment la composition des hydrocarbures biodegrades, et la quantite de gaz acides et de methane produits. Application notamment a l'exploitation de gisements petroliers.","In this paper, the authors define a schema reactionnel de biodegradation, dans lequel les classes chimiques reagissent avec des accepteurs d'electrons selon des reactions paralleles ayant des vitesses differentes, and chaque classe reagit avec ces accepteur sécheveurs seono des reactions sequentielles."
"Investigating the biodegradation of hydrocarbons considering the principle and mechanisms of Microbial Enhanced Oil Recovery; its processes, its successes and current limitations","https://scispace.com/paper/investigating-the-biodegradation-of-hydrocarbons-considering-uc9pjswd","2022","Proceedings Article","","F C Okoro
Ambrose Okpu
Mary Frank-Okoro","10.2118/211938-ms","","
 The importance of biodegradation of hydrocarbon is numerous, including: waste water treatment contaminated by crude oil, and for microbial enhanced oil recovery (MEOR). Despite the latter (MEOR) being in use over a century now, it is yet to be widely accepted as an optimum large scale enhanced oil recovery technique in the oil and gas industry. An examination of literature reveals a large number of successful MEOR laboratory trials but with very few field applications. This is as a result of a lack of understanding of the mechanisms involved in MEOR. In this paper, an economic analysis of the various types of microbes was carried out in order to ascertain the type of microbes under the prevalent reservoir conditions that would yield an optimum oil recovery in terms of cost and time. The economic analysis conducted suggests that for short term projects, MEOR treatment may not be competitive economically compared with conventional EOR methods. However, for long term projects, MEOR is the most cost effective of all tertiary EOR methods and this is because, overtime, the effect of microbial activities within the formation increases due to the exponential growth of microbes, whereas in conventional EOR methods, the effect of the additives diminishes with time.","An economic analysis of the various types of microbes was carried out in order to ascertain the type of microbes under the prevalent reservoir conditions that would yield an optimum oil recovery in terms of cost and time as discussed by the authors ."
"Long-Term Dynamics of Microbial Communities in a High-Permeable Petroleum Reservoir Reveals the Spatiotemporal Relationship between Community and Oil Recovery","https://scispace.com/paper/long-term-dynamics-of-microbial-communities-in-a-high-35zunmktx0","2017","Journal Article","Energy & Fuels","Zhiyong Song
Fengmin Zhao
Gangzheng Sun
Weiyao Zhu","10.1021/ACS.ENERGYFUELS.7B01713","","To assess the dynamics of microbial communities in a petroleum reservoir during microbial enhanced oil recovery (MEOR), injected and produced fluids from multiple wells were monitored using molecular microbial methods over 20 months. In this highly permeable (1.5–2.5 μm2) and high-temperature (65 °C) reservoir, communities contain phyla Euryarchaeota, Proteobacteria, Deferribacteres, and Firmicutes, which may be collected by flooding fluids from different habitats through strata. Since the oil-rich areas in the flooded reservoir generally gather around oil wells with high temperatures and strictly anaerobic conditions, the dominance of thermophilic and anaerobic microorganisms, which are capable of inhabiting oil-rich areas, is consistent with positive oil-output responses (temporarily enhanced by 5 × 103 kg per day). During later periods, the communities were dominated by Enterobacter without high-temperature adaptability, which corresponds to a considerable decline in oil-output. Meanwhile, an abnormal ...","In this paper, the dynamics of microbial communities in a petroleum reservoir during microbial enhanced oil recovery (MEOR), injected and produced fluids from multiple wells were monitored using molecular microbial methods over 20 months."
"Reactive Transport of Petroleum Hydrocarbon Constituents in a Shallow Aquifer: Modeling Geochemical Interactions Between Organic and Inorganic Species","https://scispace.com/paper/reactive-transport-of-petroleum-hydrocarbon-constituents-in-1zq9e82cm9","1995","Journal Article","Water Resources Research","W. W. McNab
T. N. Narasimhan","10.1029/95WR01254","","Dissolved organic contaminants such as petroleum hydrocarbon constituents are often observed to degrade in groundwater environments through biologically mediated transformation reactions into carbon dioxide, methane, or intermediate organic compounds. Such transformations are closely tied to local geochemical conditions. Favorable degradation pathways depend upon local redox conditions through thermodynamic constraints and the availability of appropriate mediating microbial populations. Conversely, the progress of the degradation reactions may affect the chemical composition of groundwater through changes in electron donor/acceptor speciation and pH, possibly inducing mineral precipitation/dissolution reactions. Transport of reactive organic and inorganic aqueous species through open systems may enhance the reaction process by mixing unlike waters and producing a state of general thermodynamic disequilibrium. In this study, field data from an aquifer contaminated by petroleum hydrocarbons have been analyzed using a mathematical model which dynamically couples equilibrium geochemistry of inorganic constituents, kinetically dominated sequential degradation of organic compounds, and advective-dispersive chemical transport. Simulation results indicate that coupled geochemical processes inferred from field data, such as organic biodegradation, iron reduction and dissolution, and methanogenesis, can be successfully modeled using a partial-redox-disequilibrium approach. The results of this study also suggest how the modeling approach can be used to study system sensitivity to various physical and chemical parameters, such as the effect of dispersion on the position of chemical fronts and the impact of alternative buffering mineral phases (e.g., goethite versus amorphous Fe(OH)3) on water chemistry.","In this article, field data from an aquifer contaminated by petroleum hydrocarbons have been analyzed using a mathematical model which dynamically couples equilibrium geochemistry of inorganic constituents, kinetically dominated sequential degradation of organic compounds, and advective-dispersive chemical transport."
"Effects of temperature and crude oil composition on petroleum biodegradation.","https://scispace.com/paper/effects-of-temperature-and-crude-oil-composition-on-3kjnqu5855","1975","Journal Article","Applied and Environmental Microbiology","Ronald M. Atlas","10.1128/AM.30.3.396-403.1975","https://aem.asm.org/content/aem/30/3/396.full.pdf","The biodegradability of seven different crude oils was found to be highly dependent on their composition and on incubation temperature. At 20 C lighter oils had greater abiotic losses and were more susceptible to biodegradation than heavier oils. These light crude oils, however, possessed toxic volatile components which evaporated only slowly and inhibited microbial degradation of these oils at 10 C. No volatile toxic fraction was associated with the heavier oils tested. Rates of oil mineralization for the heavier oils were significantly lower at 20 C than for the lighter ones. Similar relative degradation rates were found with a mixed microbial community, using CO2 evolution as the measure, and with a Pseudomonas isolate from the Arctic, using O2 consumption as the measure. The paraffinic, aromatic, and asphaltic fractions were subject to biodegradation. Some preference was shown for paraffin degradation, especially at low temperatures. Branched paraffins, such as pristane, were degraded at both 10 and 20 C. At best, a 20% residue still remained after 42 days of incubation. Oil residues generally had a lower relative percentage of paraffins and higher percentage of asphaltics than fresh or weathered oil.","The biodegradability of seven different crude oils was found to be highly dependent on their composition and on incubation temperature, and some preference was shown for paraffin degradation, especially at low temperatures."
"Hydrocarbon Degradation in Petroleum Reservoirs.","https://scispace.com/paper/hydrocarbon-degradation-in-petroleum-reservoirs-9s1efsy5zn","2010","Book Chapter","","Ian M. Head
Larter
Neil D. Gray
Angela Sherry
J. J. Adams
Carolyn M. Aitken
David Jones
Arlene K. Rowan
Haiping Huang
Wfm Röling","10.1007/978-3-540-77587-4_232","","In-reservoir petroleum biodegradation has resulted in vast deposits of heavy oil around the globe. Extraction of heavy oil is more costly and less efficient than conventional oil production and consequently oil biodegradation on geological timescales has significant economic and environmental impacts. The processes that have led to the biodegradation of oil in situ have only recently begun to be elucidated and we have at best a qualitative understanding of the factors that promote oil biodegradation in petroleum reservoirs. A synthesis of current thinking on the mechanisms of, and controls on, in-reservoir oil biodegradation is presented. This is placed in the context of oil-field microbiology and used to identify potentially fruitful avenues of research required to fill some of the gaps in our knowledge.","In this paper, a synthesis of current thinking on the mechanisms of, and controls on, in-reservoir oil biodegradation is presented in the context of oil-field microbiology and used to identify potentially fruitful avenues of research required to fill some of the gaps in our knowledge."
"Diagnosis of the state of the reservoir system based on the entropy approach","https://scispace.com/paper/diagnosis-of-the-state-of-the-reservoir-system-based-on-the-3qh04vyg","2022","Journal Article","Elmi əsərlər","Dinara F. Guseynova","10.5510/ogp20220200667","","Investigation of the energy balance of the oil fields development process by thermodynamic methods shows that the production of reservoir fluids leads to irreversible energy losses, and the use of optimal operating conditions minimizes these losses. Studies were conducted to determine the degree of order of the reservoir system, based on an analysis of the positive and negative signs of production values and changes in the entropy increment, an estimation was made of the self-organization of dynamic open systems far from the equilibrium state. Based on the concept of entropy production, an analysis was made of the main technological data of the oilfield development, which allowed us to determine the boundaries of the transient processes of the reservoir system and evaluate the estimated recoverable oil volumes. The proposed approach, taking into account the reservoir system transient processes using dynamic analysis and the concept of entropy production, allows to obtain reliable predicted values of the recoverable volumes of hydrocarbons and make reasoned decisions on choosing a strategy for oil and gas fields development. Keywords: oil field; development; entropy production; echnological development indicators.","In this article , the authors investigated the energy balance of the oil fields development process by thermodynamic methods and showed that the production of reservoir fluids leads to irreversible energy losses, and the use of optimal operating conditions minimizes these losses."
"Biodegradation of Aromatic Hydrocarbons in Petroleum Reservoirs","https://scispace.com/paper/biodegradation-of-aromatic-hydrocarbons-in-petroleum-4mok8wdj94","1998","Proceedings Article","","A. Ahsan
D. A. Karlsen","10.3997/2214-4609.201408551","","Biodegradation is just one of the several secondary processes that can alter petroleum composition (Milner et al., (1977). The extent of the process is generally assessed by the degree of removal of different compound classes and individual compounds.","The extent of the degradation process is generally assessed by the degree of removal of different compound classes and individual compounds as mentioned in this paper, which is a measure of the extent to which a compound can be degraded."
"Petroleum Hydrocarbons Biodegradation Uncovering the Variety and Capabilities of Oil-Oxidizing Microbes","https://scispace.com/paper/petroleum-hydrocarbons-biodegradation-uncovering-the-variety-394m0kgct7","2024","Journal Article","","Mohammad Hassan Hassand
Anel Omirbekova
Abdul Qadeer Baseer
Abdul Wahid Monib
Sayedwali Sediqi
Parwiz Niazi","10.59324/ejtas.2024.2(2).28","","The biodegradation of petroleum hydrocarbons is a valuable process used to reduce the ecological influences of oil spills and pollution. This comprehensive review immerses readers in the sophisticated universe of oil-oxidizing organisms, the diversity and functionality of which are unveiled. By examining different bacterial groups, such as aerobic and anaerobic bacteria, fungi, archaea, and algae, the study shows enzymatic and metabolic processes exploited during biodegradation. Environmental factors, substrate characteristics, and microbial interactions are the main determinants that contribute to the good performance of the biodegradation of petroleum hydrocarbons. The effectiveness of various biotechnological strategies like in-situ and ex-situ bioremediation, bioaugmentation, and bio stimulation is being tested to determine their ability to embrace the microbial capabilities for environmental restoration. ","This comprehensive review immerses readers in the sophisticated universe of oil-oxidizing organisms, the diversity and functionality of which are unveiled by examining different bacterial groups."
"La place de la thermodynamique dans une modélisation des répartitions des espèces d'hydrocarbures dans les réservoirs pétroliers. Incidence sur les problèmes de production","https://scispace.com/paper/la-place-de-la-thermodynamique-dans-une-modelisation-des-59yjye34mh","1998","","","F. Montel","","","Pour optimiser l'exploitation d'un gisement petrolier, il est necessaire d'avoir une connaissance precise du comportement des fluides en tous points des couches reservoirs et des installations de production et de traitement pendant toute la duree estimee de l'exploitation. La description de l'etat initial est un des objectifs essentiels de la thermodynamique petroliere.","In this article, a connaissance precise du comportement des fluides en tous points des couches reservoirs and des installations de production and de traitement pendant toute la duree estimee de l'exploitation."
"Radiotracer Assay of Microbial Processes in Petroleum Reservoirs","https://scispace.com/paper/radiotracer-assay-of-microbial-processes-in-petroleum-4zz5dkiuel","2017","Journal Article","","Tamara N. Nazina","10.19080/AIBM.2017.02.555591","https://scispace.com/pdf/radiotracer-assay-of-microbial-processes-in-petroleum-4zz5dkiuel.pdf","Oilfield microbial communities exist under conditions of hampered exchange of water and mass and at a constant temperature; they are independent of the modern atmosphere and sunlight and may be considered closed or semi-closed systems. Crude oil is the main source of organic matter in this ecosystem. Microbial growth in reservoirs can be limited by the low content of phosphate and ammonium nutrients [1,2]. Formation waters usually contain no dissolved oxygen and nitrate, while sulfate and other oxidized sulfur compounds are present, as well as carbonate. Sulfate reduction, methanogenesis, and acetogenesis are therefore probably the major metabolic processes occurring in such ecosystems. Since microbial processes are very slow due to low water exchange and scarcity of biogenic elements, oil in the reservoirs is preserved for geological periods. Activation of water exchange resulting from geological processes or anthropogenic activity returns the buried organic matter of petroleum into the biogeochemical cycles. Present-time biogenic processes of petroleum transformation and the relevant microorganisms are relatively poorly studied.","In this article, the authors studied the biogenic processes of petroleum transformation and the relevant microorganisms are relatively poorly studied, since they are very slow due to low water exchange and scarcity of biogenic elements."
"Microbial dynamics in souring oil reservoirs","https://scispace.com/paper/microbial-dynamics-in-souring-oil-reservoirs-3fq8kil8ur","1994","","","Robert Franz Mueller","","","Souring of oil formations has become a serious problem for the oil industry in recent years. Especially when seawater is injected into an oil bearing formation, a high production of hydrogen sulfide can be found in many formations after some lag time. Reservoir souring refers to the generation of hydrogen sulfide (H2S) in originally sweet oil reservoirs that have been subjected to (sea) water flooding. Industrial problems associated with hydrogen sulfide production are corrosion, plugging of the petroleum formation, and safety. Also, sulfide production increases the sulfur content of the crude oil which decreases its value and increases refining costs. The most plausible cause of reservoir souring is the growth and activity of sulfate reducing bacteria (SRB) in the zone where seawater mixes with formation water. In this mixing zone the components supporting SRB growth -electron donors such as organic compounds or hydrogen, electron acceptor such as sulfate, and other essential nutrients such as nitrogen, phosphate, etc,are present. Abiotic reactions are not considered important in the generation of hydrogen sulfide. They are important, however, in scavenging of H2S since many iron-containing minerals are capable of reacting with H2S forming iron sulfide, pyrite or pyrrhotite. In this research the current literature on souring in oil reservoirs was reviewed. Two differently operating oil fields were sampled for microbial consortia. An innovative sampling procedure was applied. The obtained consortia were characterized for potential growth substrates for various anaerobic groups of organisms at mesophilic and thermophilic temperatures. Kinetic parameters for microbial sulfate reduction and denitrification were determined at 60°C. The obtained parameters for sulfate reducing bacteria were determined for suspended as well as for biofilm cells. Batch reactors, completely stirred tank reactors and completely mixed biofilm reactors were used to estimate the growth kinetics of thermophilic sulfate-reducing bacteria and denitrifying bacteria. The effect of nitrate addition to oilfield waters was demonstrated in laboratory experiments. Microbial sulfate reduction was inhibited when nitrate was added to fresh oil field waters without the addition of bacteria. The fundamental mechanisms for this inhibiting effect were . investigated. A simulation model based on the experimentally determined growth parameters was developed and described the processes of microbial interaction between SRB and DNB with qualitative agreement to the experimental results. Based on the results of this study, a novel strategy for controlling souring in oil reservoirs undergoing secondary recovery is presented. 1 CHAPTER I GENERAL INTRODUCTION Souring of oil formations has become a serious problem for the oil industry in recent years. Especially when seawater is injected into an oil bearing formation, a high production of hydrogen sulfide can be found in many formations after some lag time (Burger et al., 1992; Frazer and Bolling, 1991). Reservoir souring refers to the generation of hydrogen sulfide (H2S) in originally sweet oil reservoirs that have been subjected to (sea) water flooding. Industrial problems associated with hydrogen sulfide production are corrosion, plugging of the petroleum formation, and safety. Also, sulfide production increases the sulfur content of the crude oil which decreases its value and increases refining costs (Mclnerney eta/. 1991). The total cost related to SRB mediated corrosion is estimated to be 1-2 billion U.S. dollars per year in the U.S. alone (Lee, 1990). The most plausible cause of reservoir souring is the growth and activity of sulfate reducing bacteria (SRB) in the zone where seawater mixes with formation water. In this mixing zone the components supporting SRB growth electron donors such as organic compounds or hydrogen, electron acceptor such as sulfate, and other essential nutrients such as nitrogen, phosphate, e tc .are present. Abiotic reactions are not considered important in the generation of hydrogen sulfide (Curd-Ruwish etal. 1987). They are important, however, in scavenging of H2S since many iron-containing minerals are capable of reacting with H2S forming iron sulfide, pyrite or pyrrhotite (Morse eta/. 1987, Collins, 1975b). 2 SRB Associated Problems in Oilfield Water Systems Injection of seawater into oilfield reservoirs to maintain pressure is common in Norwegian and British sectors of the North Sea as well as throughout the United States. The injection water contains large amounts of sulfate (approx. 1000 ppm SO4-S1 Herbert et al. 1985) as well as small amounts of other required nutrients such as nitrogen and phosphorus and trace elements such as iron or other metal elements. In oilfield water systems SRB cause serious problems: Corrosion of iron in the absence of air (anaerobic corrosion) (Hamilton, 1985).. Precipitation of amorphous ferrous sulfide and polysaccharide production by SRB or other microorganisms in the formation that causes plugging and diminishes the injectivity of water injection wells (Dewar, 1986 and Lappan and Fogler, 1990). Contamination of fuel gas with hydrogen sulfide (Pankhurst, 1968). Contamination of fuel oil with hydrogen sulfide (Burger, 1992). Furthermore, hydrogen sulfide is extremely toxic if inhaled; it easily escapes from contaminated waters and may accumulate under poorly ventilated conditions. It is usually recognized by its distinctive smell of rotten eggs. High concentrations anesthetize the sense of smell. 3 Questions Related to the Problem of Souring in Oil Reservoirs The following questions are based on a fundamental lack of information. The answers to these questions would then enable one to understand the processes of souring in a complex system such as an oil reservoir and could build the basis for adequate reservoir simulation models and for the development of effective control strategies to prevent souring in oil formations. : Is the souring process distributed over the whole formation or are there specific location’s where almost all action occurs and other zones where nothing happens (e.g., high SRB activity at the injection well and a low activity throughout the rest of the formation versus an evenly distributed SRB activity)? Are the organisms distributed homogeneously or heterogeneously (e.g., planktonic organisms vs aggregated organisms) at the locations of action and does this affect the rate or stoichiometry? What physiologically different groups of organisms (e.g., fermentative, acetogenic, methanogenic, and sulfate reducing organisms) are present in the mixed souring consortium and can they be determined on the basis of their metabolism (e.g., methane production, sulfate reduction)? What substrates (e.g. sugars, hydrocarbons, long chain fatty acids, short chain fatty acids) are favored for metabolism of these groups of organisms? At what rates are these substrates utilized and what are the metabolic end products produced by these groups of organisms (e.g. specific substrate removal rate, rate of hydrogen sulfide production, biomass production rate)? 4 How do different temperatures, pH, and pressure (as seen through the formation) influence the microbial kinetics and stoichiometry? What other chemical interactions between metabolic end products and reactants are likely to occur under formation temperatures? Can microbial interactions between SRB and other species be used for control of souring in an oil field.","In this paper, the authors present a novel strategy for controlling reservoir souring in oil reservoirs undergoing secondary recovery, based on the results of this study, a novel approach for controlling souring is presented."
"Biological activity in the deep subsurface and the origin of heavy oil","https://scispace.com/paper/biological-activity-in-the-deep-subsurface-and-the-origin-of-9ze0qh5ssa","2003","Journal Article","Nature","Ian M. Head
D. Martin Jones
Steve Larter","10.1038/NATURE02134","","At temperatures up to about 80 °C, petroleum in subsurface reservoirs is often biologically degraded, over geological timescales, by microorganisms that destroy hydrocarbons and other components to produce altered, denser 'heavy oils'. This temperature threshold for hydrocarbon biodegradation might represent the maximum temperature boundary for life in the deep nutrient-depleted Earth. Most of the world's oil was biodegraded under anaerobic conditions, with methane, a valuable commodity, often being a major by-product, which suggests alternative approaches to recovering the world's vast heavy oil resource that otherwise will remain largely unproduced.","Most of the world's oil was biodegraded under anaerobic conditions, with methane, a valuable commodity, often being a major by-product, which suggests alternative approaches to recovering the world' vast heavy oil resource that otherwise will remain largely unproduced."
"From Syntropic Bacteria to Beyond SAGD! The Origin & Impact of Oil Viscosity Variations in Heavy Oil Reservoirs & Routes to Low Carbon Emissions Energy Recovery","https://scispace.com/paper/from-syntropic-bacteria-to-beyond-sagd-the-origin-impact-of-5de0jltgev","2010","Proceedings Article","","Steve Larter
B. Bennett
Ian Donald Gates","10.3997/2214-4609.20144626","https://scispace.com/pdf/from-syntropic-bacteria-to-beyond-sagd-the-origin-impact-of-5de0jltgev.pdf","The recently discovered anaerobic biological conversion of liquid petroleum hydrocarbons to methane in oil reservoirs (methanogenesis), on geological timescales, occurs through biological action by syntrophic bacteria and methanogenic archaea at temperatures as low as 15°C(Head et al., 2003; Jones et al., 2008). As the oil is destroyed from the bottom of the oil column, large vertical and lateral gradients in oil viscosity are formed which impact optimal placements of wells for oil recovery (Larter et al, 2008). Understanding the biodegradation process that produces heavy oil and methane offers great potential both to improve recovery of existing heavy oil resources, through more efficient use of energy during oil recovery and also, potentially, to move away from oil recovery as the major energy process entirely! The discovery of the MADCOR process (Methanogenic Alkane Degradation by Carbon Dioxide Reduction), as it has been termed, raises many possibilities for reduced emission to atmosphere energy recovery (REAR) processes as methane is quantitatively produced from biodegraded alkanes, utilising water as co-reactant, with large amounts of molecular hydrogen being a principal intermediate (Jones et al., 2008).","The MADCOR process (Methanogenic Alkane Degradation by Carbon Dioxide Reduction) as discussed by the authors has been proposed to improve the recovery of existing heavy oil resources through more efficient use of energy during oil recovery and also to move away from oil recovery as the major energy process entirely."
"Thermodynamic Description of the Process of the Retained Oil Displacement after Water Flooding by a Binary System with Bio-Surfactant","https://scispace.com/paper/thermodynamic-description-of-the-process-of-the-retained-oil-0f2w14cp8d48","","","","JIA Zhen-qi
FENG Li
CHENG Qing-lin","10.3969/j.issn.2095-4107.2007.04.034","","In this paper the evolutionary process of fluid flow regimes of the retained oil displaced by bio-surfactants after water flooding was presented in laboratory test as follows: partial protuberance,growth in length,prolongation to oil silk;fracture of the oil silk,quick retraction to small oil particles;movement to the well bottom after their coalescence to large particles,oil wall.Then the thermodynamic theory was used to analyze the internal cause of this state change of the system that multiple potential differences existing in the field of the phase interface result in spontaneous process(non-reversible),activation and shifting the retained oil.It is a process of entropy production.0}.","This study thermodynamically analyzes the retained oil displacement process after water flooding using a binary system with bio-surfactants, revealing a non-reversible, entropy-producing process driven by multiple potential differences at the phase interface."
"Biomarker characters and biodegradation of petroleum in Gangxi oil field, China","https://scispace.com/paper/biomarker-characters-and-biodegradation-of-petroleum-in-4owl0vpe67","2014","","","Minmin Cai
Jun Yao
Ruixia Wang","","https://scispace.com/pdf/biomarker-characters-and-biodegradation-of-petroleum-in-4owl0vpe67.pdf","Biomarker characters and biodegradation of petroleum were investigated in Gangxi oil field, China, using GC-MS analysis. TIC profiles suggested that the petroleum in oil reservoir was biodegraded seriously by indigenous microbiota, due to the secondary alteration processes (water flooding since 1972). The n-alkanes were missing in most of oil samples. The iso-alkanes were present in all of the samples but in low concentration. The polycyclic aromatic hydrocarbons were degraded at different degrees. The PAHs of 2 rings were almost missing, while that of 3 or 4 rings were present at low degraded rate. These suggested that the indigenous microorganism of oil well might have ability to degrade petroleum and it could be used for remedying oil spill. Through analysis of 28 kinds of biomarker, these oils showed similar characteristics: mid content of gammacerane, abundant hopane, and low content of oleanane. These meant that the source of oil might be prokaryotic organisms and algal, and the reservoirs was a not highly reducing and anoxic environment. The maturity parameters of 20S / (20S + 20R) and ββ / (ββ + αα) showed these oil was mature oil, and the maturity degree of oil samples increased as order: 2#, 5#, 3# or 1#, 4#, 6#.","Biomarker characters and biodegradation of petroleum were investigated in Gangxi oil field, China, using GC-MS analysis and suggested that the indigenous microorganism of oil well might have ability to degrade petroleum and it could be used for remedying oil spill."
"Evaluating Reservoir Oil Biodegradation","https://scispace.com/paper/evaluating-reservoir-oil-biodegradation-3nvuwbtd1n","2015","Patent","","Youxiang Zuo
Oliver C. Mullins
Richard Jackson
Ankit Agarwal","","","Upper and lower asphaltene weight fractions of fluid proximate ends of an oil column are obtained based on measured OD. Upper and lower maltene partial densities are obtained based on the asphaltene weight fractions. A maltene partial density distribution is obtained utilizing the maltene partial densities and a predetermined diffusion model. An asphaltene partial density distribution is obtained based on the maltene partial density distribution and an estimated mass density gradient. An asphaltene weight percentage is obtained based on the asphaltene partial density distribution and the mass density gradient. The asphaltene weight percentage distribution is converted to an OD distribution utilizing a predetermined correlation. An optimization then reduces differences between the OD distribution and the measured OD data to within a predetermined range to refine a biodegradation time of the predetermined diffusion model. A viscosity distribution may be obtained based on the optimized OD distribution.","In this paper, the upper and lower asphaltene weight fractions of fluid proximate ends of an oil column are obtained based on measured OD. And a viscosity distribution may be obtained using the optimized OD distribution."
