"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Compostos diamantóides na exploração do petróleo","https://scispace.com/paper/compostos-diamantoides-na-exploracao-do-petroleo-18sd6ddak0","2015","Journal Article","Holos","Franklin Silva Mendes","10.15628/HOLOS.2014.2599","https://scispace.com/pdf/compostos-diamantoides-na-exploracao-do-petroleo-18sd6ddak0.pdf","Os compostos diamantoides se encontram naturalmente no petroleo e se caracterizam pela alta resistencia ao craqueamento termico, a biodegradacao e a oxidacao. Esses compostos auxiliam na determinacao de niveis de craqueamento dos oleos e no reconhecimento de misturas de fluidos hidrocarbonicos provenientes de diferentes pulsos de migracao. No presente trabalho foi realizado um levantamento de estudos executados em diversas amostras de oleos de diferentes bacias sedimentares quanto ao seu conteudo em diamantoides e biomarcadores. As avaliacoes realizadas nos estudos de caso apresentados permitiram uma melhor avaliacao no grau de evolucao termica dos hidrocarbonetos no tocante ao entendimento mais preciso da dinâmica dos processos evolutivos destes compostos em uma bacia sedimentar, o que proporciona uma estimativa mais precisa do risco exploratorio e suas implicacoes tecnicas e economicas, contribuindo com o aumento do conhecimento das bacias petroliferas.","acumulação e degradação de hidrocarbonetos em uma bacia sedimentar -e em seu(s) respectivo(s) reservatório(s) -e, desta forma, uma avaliação mais precisa do risco exploratório. CARACTERÍSTICAS E APLICAÇÕES NA INDÚSTRIA DO PETRÓLEO:
 Outra classe de compostos orgânicos complexos utilizados em estudos de reservatórios de petróleo são os biomarcadores. Estes são encontrados em betumes, petróleos e sedimentos, cujas estruturas moleculares apresentam uma relação inequívoca com compostos naturais presentes em organismos vivos, como bactérias, fitoplâncton, zooplâncton e vegetais superiores . O termo ""fóssil químico"" foi usado primeiramente por Eglinton e Calvin (1967) para descrever compostos orgânicos na geosfera cujo esqueleto carbônico sugeriria uma ligação direta com um produto natural conhecido. O termo ""biomarcadores"", introduzido por Seifert e Moldowan (1981), é atualmente o mais usado. CARACTERÍSTICAS E APLICAÇÕES NA INDÚSTRIA DO PETRÓLEO:
 Estas moléculas representam apenas uma pequena fração do petróleo, porém são de grande interesse para os geoquímicos, pois fornecem informações valiosas sobre os tipos de organismos contribuintes para a matéria orgânica incorporados nos sedimentos, bem como a respeito dos processos que afetam a matéria orgânica ao longo da diagênese e da catagênese . A análise de biomarcadores é uma ferramenta rotineira nos estudos do tipo de matéria orgânica, maturação, biodegradação e migração em amostras geológicas ."
"Differential Enrichment of Trace and Major Elements in Biodegraded Oil: A Case Study from Bohai Bay Basin, China","https://scispace.com/paper/differential-enrichment-of-trace-and-major-elements-in-1lhphj00","2023","Journal Article","Processes","Haifeng Yang
Deying Wang
Feilong Wang
Yanfei Gao
Guomin Tang
Youjun Tang
Peng Sun","10.3390/pr11041176","https://scispace.com/pdf/differential-enrichment-of-trace-and-major-elements-in-1lhphj00.pdf","Inorganic elements in crude oil have been used in the reconstruction of the sedimentary environment and oil–oil (source) correlations; however, the effect of biodegradation on these elements has not been investigated sufficiently. In this study, 14 crude oils from the Miaoxi Sag of the Bohai Bay Basin, eastern China, were analyzed using molecular markers, trace elements, and major elements to determine the effect of biodegradation on inorganic elements. The molecular markers indicated that the oils are in the low maturity stage and are derived from similar parent materials in lacustrine source rocks. The high-sulfur oil came from a more reductive and saltier environment compared with the low-sulfur oil. The oils were subjected to varying degrees of biodegradation. The concentrations of Mg, Ca, Mn, Fe, Be, Sc, Rb, Sr, Zr, Pb, Th, and U increased significantly throughout the biodegradation process, while the concentrations of Na, K, Ti, Al, Cr, Zn, Cs, Nb, Ba, Hf, and Tl increased considerably only during the intense biodegradation stage (PM < 4). The concentrations of P, Li, V, Co, Ni, Cu, Ga, Sn, and Ta were not correlated with the level of biodegradation. The V/Ni, V/Co, Ni/Co, Cr/V, Sc/V, and Th/U ratios were affected by biodegradation when PM ≥ 4. Several ratios, including Mg/P, Ca/P, Mn/P, and Fe/P, are proposed as favorable indicators of the level of biodegradation. Differential enrichment of these elements is associated with the effects of organic acids generated by biodegradation on the oil–water–rock interactions in the reservoir.","(Corresponding Author) Keywords: Yang, H., Wang, D., Wang, F., Gao, Y., Tang, G., Tang, Y., Sun, P major elements, trace elements, biodegradation, organic acid, oil-water-rock interaction Introduction:
 Inorganic elements have been widely used in the correlation of oil-oil (source) and the reconstruction of sedimentary environments, making them valuable tools for research on petroleum systems . Among them, the trace elements V and Ni are most commonly used. V and Ni are present primarily in crude oil as metalloporphyrin and non-porphyrin complexes . This unique configuration enables V and Ni to preserve information on source rocks during petroleum formation, migration, and accumulation . Therefore, the V/Ni ratio has been widely used in genetic correlation and as an indicator of the sedimentary environment . Other parameters such as V/Co, Ni/Co, Cr/V, Sc/V, and Th/U ratios have also been discovered and used in several complex petroleum systems in the Sichuan basin, the Tarim basin, and the Bohai Bay basin of China . Introduction:
 The geochemical behaviors of different elements in crude oil are not well understood, and the effect of biodegradation on inorganic elements is not clear. Biodegradation is the most common type of secondary alteration of crude oil , and approximately 2/5 of the petroleum in the world has been damaged or altered by bacteria . Because biodegradation can change the chemical composition and physical properties of crude oil, evaluating the degree of biodegradation is important for petroleum exploration and development . Currently, the degree of biodegradation is mainly determined using organic molecular markers , which are effective for crude oils with a low degree of degradation. However, the organic molecular markers of heavily or ultra-heavily biodegraded oils are severely consumed or completely degraded, making accurate assessment of the biodegradation level using this method difficult. For example, most crude oil samples from the Peace River oil sands in Alberta have been degraded to PM5, but their viscosity varies significantly . The abundant inorganic elements in such crude oil may offer a potential solution, but current research is generally limited to V and Ni. Bioenrichment can increase the quantity of V and Ni complexes, improving their resistance to bacteria . As a result, when organic molecular markers are severely degraded, the concentrations of V and Ni increase and can therefore be used as geochemical markers of highly degraded oils . However, their utility as biodegradation indicators seems to be conditional in our study. Introduction:
 In this study, 14 crude oil samples from the Miaoxi Sag in the Bohai Bay Basin, eastern China, were collected and analyzed using organic molecular markers and major and trace inorganic elements. The maturity, origin, and biodegradation levels of the oil samples were evaluated using organic molecular markers. Differential enrichment of elements during the biodegradation process was studied. This study helps to improve our understanding of the behavior of inorganic elements during biodegradation."
"Geochemical implication of some chemical fossils as indicators of petroleum source rocks","https://scispace.com/paper/geochemical-implication-of-some-chemical-fossils-as-4mm3v1snmr","2005","Journal Article","Journal of Applied Sciences and Environmental Management","Leo C. Osuji
BS Antia","10.4314/JASEM.V9I1.17254","https://scispace.com/pdf/geochemical-implication-of-some-chemical-fossils-as-4mm3v1snmr.pdf","Chemical fossils (biomarkers) are molecules in crude oils, source rocks and sediments whose carbon structures or skeletons can be traced back to living organisms. Three of such diagnostic fossils have been typically reviewed with respect to maturation changes, precursor-product relationship, utility for source rock/crude oil, crude oil/crude oil correlations and role in basin development. Fingerprints (composition and distribution) of hopanes, oleananes and steranes have been highlighted. Defunctionalization and breakage of double bonds which occur during diagenesis as well as stereochemical changes which occur during catagenesis have also been highlighted. Napthenic hydrocarbons, such as steranes (C 27 - C 29 ) and triterpanes (C 29 - C 32 ), are useful in geochemical correlations because of their unique compound distributions and the fact that they are not seriously affected by migration, thermal alteration and biodegradation. Although individual biomarkers are in concentrations of only 10 to 200 ppm in crude oils, they can be accurately measured in spite of their unusual complexity and variety which find use in source rock correlation and maturation studies. Correlations using chemical fossil technology can be applied in real cases by recognizing the source chromatogram (GC) or fragmentogram of the hydrocarbon molecules in the oils to know whether they have the same biomarkers or similar geohistory of origin and migration. Therefore, genetically related oils are differentiated from unrelated oils on the assumption that the same source material and environment of deposition produce the same oil. Thus, a chemical fossil compound in a particular source rock would be expected to appear in the oils it generated. Journal of Applied Sciences and Environmental Management Vol. 9(1) 2005: 45-49","source rock would be expected to appear in the oils it generated. Obtaining a whole oil GC fingerprint requires analyzing an entire oil for the C 2 -C 45 hydrocarbon range on a gas chromatograph with a fused silica capillary column. Conclusion:
 The field of chemical fossil (biomarker) geochemistry is fast growing with new discoveries invalidating or drastically modifying old concepts. Chemical fossils have been found useful for both basin evaluation and development. They constitute the most widely used correlation parameters for comparing crude oils of different source, migration, and biodegradation, for both crude oil -crude oil and crude oil -source rock correlations. They also constitute the most useful method for comparing conventional oils with very heavy oils, asphalts, and pyrobitumens. A more successful correlation, however, is a multi-parameter approach using biomarkers (fingerprint and ratio), isotopes, gas chromatograms, and the content of heavy metals, nitrogen, sulphur, and the like. The study has opened new vistas in Earth Science namely ""Molecular Paleontology"" and ""Molecular Stratigraphy"", which are increasingly being put to good use in geochemical exploration. Acknowledgements: This article was sourced from the authors' unpublished seminar manuscripts in geochemistry vetted by Professor C. M. Ekweozor of Getamme Geochem, Port Harcourt (formally of the Geochemistry Research Group, University of Ibadan). The authors are grateful to him for exposing them to the theory and practice of petroleum geochemistry. Many thanks also to Chidi Enogwe of Mobil, Ehinola Ajayi of University of Ibadan and all others who encouraged our spirit of workmanship."
"The use of biological markers in organic geochemical investigations of the origin and geological history of crude oils (I) and in the assessment of oil pollution of rivers and river sediments of Serbia (II)","https://scispace.com/paper/the-use-of-biological-markers-in-organic-geochemical-3h3pp1qc","2022","Journal Article","Journal of The Serbian Chemical Society","","10.2298/jsc210701072j","https://scispace.com/pdf/the-use-of-biological-markers-in-organic-geochemical-3h3pp1qc.pdf","Biological markers (BMs) are organic compounds in oils in which a precursor is known, and during the transformation of organic matter these compounds undergo certain structural and stereochemical changes. Based on the established precursors of BMs, the origin of the examined oils can be estimated, and based on the intensity and the type of changes and also geological history. It includes defining the deposition medium, the degree of maturation, the length of the oil migration path, the degree of biodegradation. The most studied and applied BMs are normal alkanes, isoprenoid aliphatic alkanes pristane and phytane, and polycyclic alkanes of the sterane and terapane type. On the other hand, in the environmental chemistry, these compounds can significantly contribute to the identification of petroleum pollutants, as well as to the assessment of the migration mechanism and the intensity of biodegradation. This review paper first presents the results related to the application of BMs in the organic geochemical correlations of oil in the south-eastern part of the Pannonian Basin (I). The second part provides an overview of those researches in which the same BMs were used in the identification of oil pollutants and in monitoring their changes during the migration and the biodegradation in rivers and river sediments of Serbia (II). ","Title: The use of biological markers in organic geochemical investigations of the origin and geological history of crude oils (I) and in the assessment of oil pollution of rivers and river sediments of Serbia (II) Authors: Branimir S Jovančićević,Gordana Đ Gajica (Corresponding Author),Gorica D Veselinović,Milica P Kašanin-Grubin,Tatjana М Šolević Knudsen,Snežana R Štrbac,Aleksandra M Šajnović Keywords: organic matter, biomarkers, geochemical correlation, petroleum pollutants, biodegradation"
"Trace element distributions in biodegraded crude oils and fractions from the Potiguar Basin, Brazil","https://scispace.com/paper/trace-element-distributions-in-biodegraded-crude-oils-and-5g4gj7qyb5","2008","Journal Article","Journal of the Brazilian Chemical Society","Christiane B. Duyck
Norbert Miekeley
Teresa C.O. Fonseca
Peter Szatmari
Eugenio V. Santos Neto","10.1590/S0103-50532008000500025","https://scispace.com/pdf/trace-element-distributions-in-biodegraded-crude-oils-and-5g4gj7qyb5.pdf","Trace element distribution patterns were determined in crude oils from onshore biodegraded reservoirs along a secondary migration trend (Potiguar Basin, Brazil). Samples were fractionated into asphaltenes, paraffins, aromatics and polars and resins for the determination of 22 trace elements by ICP-MS. Most of them are strongly enriched in the resin and asphaltene fractions, but V and Ni are also associated with the aromatic and polar fractions. V, Co, Ni and Mo were influenced by biodegrading processes and accumulate in the most affected and migrated samples. Variations of the Ni/V ratio in aromatics and polars, matching those of homohopane and gammacerane indexes in paraffin, evidenced also the influence of biodegradation. Very similar elemental distribution patterns in oil and corresponding asphaltenes were observed, suggesting that the latter fraction, more refractory than the original oil, can be used as a robust inorganic geochemical fingerprint for oil characterization.","(*) toluene solutions. RSD: <10% for results > 50 ng g -1 ; 10% -30% for results between 20 -50 ng g -1 and >30% for results < 20 ng g Biodegradation assessment through geochemical indicators and elements:
 The petroleum geochemistry of this area has been discussed elsewhere in detail  and indicates an oil origin from a single marine-evaporitic source rock, deposited under restricted conditions  showing bacterial homohopane H 35 /H 34 near unity and a gammacerane index higher than 60 (Table ). In this specific case of a single origin, variations of the above-cited indicators are related to other influences, like biodegradation. Steranes isomerization (C 29 ββ/(αα+ββ), S/[S+R]) display a small interval of 0.3-0.4 (Table ), with only sample C-3 (0.45) being near the maturity value (0.5). Biodegradation assessment through geochemical indicators and elements:
 Biodegradation is a predominant effect on the trend, and a qualitative assessment is purposed on the basis of bulk parameters (Table , Figure ). At least two general groups are distinguished: 1) slightly to moderately degraded oils (A to D) with alteration in the alkene's distribution up to 60 km, and 2) heavily degraded oils (E-1 to F) with little or no C 3 -C 25 n-alkanes and isoprenoids (pristane, phytane) after 80 km. Nitrogen, S, Ni and V concentrations are inversely proportional to API gravity (Figure ). Correlations of N, S, Ni and V with API gravity indicate variations in the degree of biodegradation, when steranes are still not degraded.  In the present case, samples show S and N concentrations below 1%, observed in oils with non-altered steranes. The overall variation show an increase in the extent of biodegradation with distance of migration, except samples A and B in locally degraded reservoirs. Quantification of biodegradation is more easily established by the quantification of compounds like the bacterial homohopanes or elements like V and Ni, which are concentrated under hydrocarbon loss.  Cobalt and Mo in the bulk oil follow V and Ni distribution (Table , Figure ), suggesting that these elements could also be used for the assessment of biodegradation."
"Elements of a Heavy Oil Technology Development Program","https://scispace.com/paper/elements-of-a-heavy-oil-technology-development-program-16706k7i3n","2009","","","Osvair V. Trevisan
Fernando A. França
Clarissa A. Okabe
Antônio C. Lisboa","","https://scispace.com/pdf/elements-of-a-heavy-oil-technology-development-program-16706k7i3n.pdf","Prospective studies point out that in the short to medium-term, Brazil will incorporate 4 bil- lion barrels to its proved reserves of heavy oil due to ad- vancements in production techniques. As a result, Brazil- ian reserves of heavy oil will reach 7 billion barrels, taking more than a 40% share in the proven volumes. These figures do not account for the reserves of 2 billion barrels of extra-heavy oils that exist in the offshore field of Membro Siri, Campos Basin. Advancements in heavy oil produc- tion techniques will certainly match those numbers as they may unveil new scenarios and even bring closer the pro- duction onset of extra-heavy oils from off-shore fields. Around the world heavy oil has been discovered when looking for conventional oil; and its reservoirs have gener- ally been produced by applying the same techniques as those in the production of light oil. The predictable consequence is that the remaining resources associated with conventional oils have a smaller participation in available natural energy resources, increasing the importance of those resources asso- ciated with heavy oils. On the production side, worldwide the percentage of heavy oils is now slightly over 10%; in Brazil the proportion is still negligible. However, in order to assure the present favorable demand-production relationship, the medium term per- spective requires that the Brazilian share of such oils be above 20% of total produced volume. To accomplish this, the country must develop an integrated program of technol- ogy development. The program must focus on the search for technological solutions supported by scientific knowledge to overcome the challenges associated with the explotation of heavy oil reservoirs located in Brazil's coastal waters. Seek- ing to supplement the efforts of specific corporate programs, technical managers from oil companies and members of the academic community have convened to propose prospective solutions and to set the priority for 40 previously selected projects. The present paper unveils the main conclusions drawn, starting from the challenges posed by all branches of the area, to the actions envisioned to tackle them.","acidity level. In fact, the price spread at the oil market is mainly due to this characteristic. Also, the high concentration of organic acids is mentioned to contribute to the precipitation of organo-metallic salts, causing buildups in processing equipment. Reservoir:
 Heavy oils, especially those formed by biodegradation, are found in shallow reservoirs, formed by unconsolidated sands. This characteristic, which brings about difficulties during well drilling and Trevisan, O.V., França, F.A., Okabe, C.A., Lisboa, A.C. Thermodynamic Behavior:
 To study the characteristics of the thermodynamic behavior of heavy oils, focusing on the development of correlations for PVT properties and on the development of models for off-equilibrium behavior Flow Properties in the Formation:
 To study the characteristics and rheological properties of live oil and its potential emulsions with gas, focusing on flow conditions inside the reservoir rock Primary Production Mechanisms:
 To develop models for reservoir phenomena associated with the depletion of heavy oils, with primary focus on gas entrapment, gravitational flow, and changes to permeability after altering the structure of the porous medium. Water injection:
 The focuses are two-fold: technical challenges of water injection in heavy oil offshore fields and waste water reconditioning for re-injection and disposal. Improved Recovery:
 To develop theoretical and experimental models on improved recovery methods applied to offshore heavy oil reservoirs. It is initially proposed that the focus be directed to air injection and its novel techniques, and to steam injection with bottomhole generation. Wellbore:
 In this portfolio, priorities are: Wellbore Stability:
 To develop geomechanical models to anticipate the behavior of heavy oil bearing formations in the limits of the pressure gradients involved in construction of wells with long horizontal extensions -exceeding 1000m and in thin sediment layers Drilling and Completion Fluids:
 Development of fluids appropriate to the construction of wells with long horizontal stretches, with tight gravity and viscosity restrictions This is compatible with the growing importance this resource is achieving in the scenario of energy reserves on Earth."
"Fluid and Rock Property Controls On Production And Seismic Monitoring Alaska Heavy Oils","https://scispace.com/paper/fluid-and-rock-property-controls-on-production-and-seismic-37ko6vje1m","2012","Report","","Matthew W. Liberatore
Andy Herring
Manika Prasad
John R. Dorgan
Michael Batzle","10.2172/1062649","https://scispace.com/pdf/fluid-and-rock-property-controls-on-production-and-seismic-37ko6vje1m.pdf","The goal of this project is to improve recovery of Alaskan North Slope (ANS) heavy oil resources in the Ugnu formation by improving our understanding of the formation's vertical and lateral heterogeneities via core evaluation, evaluating possible recovery processes, and employing geophysical monitoring to assess production and modify production operations.","the resource properties and distributions. Conclusions: The heavy oils (fluids) are viscoelastic materials with varying resin and asphaltene contents. The rocks containing the fluids have porosities, permeabilities, connectivities, mineral content, etc. Conclusions:
 that vary over short distances. For this type of reservoir, seismic attributes are limited to monitoring how well the recovery technique is sweeping the reservoir and where there are production complications. Therefore, a novel and transformative study will produce a viscosity map of the heavy oil resource. The overall objective of this project is to advance the state-of-theart with respect to rheological, chemical, and physical characterization of oil, rock, core and other samples from the varying geography of the North Slope of Alaska. If success, a plan for optimized, efficient recovery of heavy oils from Alaskan deposits would proceed and thus, the ARPA-E funding would provide hundreds of American jobs during the ~50 years of production. Conclusions:
 The unique ability of the Liberatore lab to do high-pressure rheology was recently published in Review of Scientific Instruments (doi:10.1063/1.3675889). This type of high-pressure rheology setup has been shown to simulate ""live"" oil conditions from produced heavy oil samples from Alaska (Figure ) and the ability to quantify non-Newtonian features of oils and oil-sand slurries, which has rarely or never been completed for heavy oils. Thus, combining this unique, state of the art rheology with detailed chemical and rock properties will lead to a viscosity map and decrease uncertainty in several phases of the production of the massive Alaska heavy oil resource. Therefore, the goal of the project is to complete a viscosity map of the Alaska heavy oil resource, which will cover a number of project milestones: Conclusions:
 • Correlating physical, chemical and rock properties of produced cores and oils. This work fits into the growing heavy oil database being constructed at CSM. Many of our analytical techniques can be applied on heavy oils from a wide variety of locations. Conclusions:
 Our seismic-focused work on Alaska heavy oil provides an excellent case study that demonstrates the need for a viscosity map. These concepts will be expanded upon in a future proposal. BP is the obvious partner for future projects, and we will also pursue collaborations with groups at University of Texas-Austin if EOR or ASP flooding studies need to be completed."
"The origins of paraffinic oils collected from oilfields in the western Siberian Basin, Russia: implications from geochemical and physical characteristics","https://scispace.com/paper/the-origins-of-paraffinic-oils-collected-from-oilfields-in-49nxqt77aa","2021","Journal Article","Journal of Petroleum Exploration and Production Technology","Mohammed Hail Hakimi
Mohammed Hail Hakimi
Shadi A. Saeed
Ameen A. Al-Muntaser
Mikhail A. Varfolomeev
Richard Djimasbe
Aref Lashin
Nura Abdulmumini Yelwa
Muneer A. Suwaid","10.1007/S13202-021-01325-9","https://scispace.com/pdf/the-origins-of-paraffinic-oils-collected-from-oilfields-in-49nxqt77aa.pdf","Four oil samples were collected from oilfields in the western Siberian Basin, and analyzed using conventional geochemical and physical methods. The results of this study were used to evaluate the oil samples, focusing on the characteristics of their source rocks, including the origin of organic matter input; redox depositional conditions and degree of thermal maturity of their probable source rock were studied. The obtained SARA results show that the examined oils are paraffinic oils owing to their high saturated hydrocarbon fraction values of greater than 70% volume. The observed API gravity values (23.55° to 32.57°) and low sulfur content of less than 0.25% wt indicate that the examined oils are sweet oils and were generated from source rock containing Type-II, with low sulfur content. The low sulfur content combined with the vanadium (V) and nickel (Ni) ratios indicates that the examined oils were scoured from a mixture of aquatic and terrestrial organic matter, depositing under generally suboxic environmental conditions. The n-alkane and isoprenoid distributions, with their ratios and parameters further suggest that the examined oil samples were generated from source rock containing a mixed organic matter input and deposited under suboxic to relatively oxic environmental conditions. Bulk compositions and distributions of n-alkane and isoprenoid indicate that the oil samples were generated from mature source rock.","amounts of NSO (i.e., resin and asphaltene) compounds compared to fresh oil (e.g., . The oils containing heavy asphaltic materials are heavy in this respect and generally more degraded than oils rich in saturated and aromatic HCs . Oil characteristics and their relevance to biodegradation and maturity:
 In addition to physical properties and chemical compositions, several studies have reported that the level of biodegradation is shown by the abundance and distributions of normal alkane and acyclic isoprenoids on gas chromatograms and the shape of baselines of the chromatograms Fig.  Geochemical biomarker results of the analyzed oil samples: a pristane/phytane versus CPI and b pristane/phytane versus waxiness degree, further indicating that the examined oils were generated from source rocks contained a mixture organic matter . Light normal alkanes and acyclic isoprenoids can be removed in the early stage of biodegradation of oil, whereas heavy branched and cyclic saturated HCs, as well as aromatics are the most resistant HCs to biodegradation . Oil characteristics and their relevance to biodegradation and maturity:
 Herein, the observed geochemical and physical properties of the oil samples indicate the occurrence of biodegradation. The physical properties indicate that the oil samples are not heavy but light oils, thus, they were not biodegraded. The relatively high API gravity of greater than 22° indicates the absence of biodegradation . Oil characteristics and their relevance to biodegradation and maturity:
 The SARA composition of the oil samples in which the high abundance of saturated and aromatic hydrocarbons compared with small amounts of resin and asphaltene compounds (Table ) further indicates the absence of biodegradation. In addition to biodegradation, the high saturate/ aromatic ratios of more than 3 (Table ) also signifies that the water washing in bulk composition did not affect the oil samples . Oil characteristics and their relevance to biodegradation and maturity:
 Furthermore, the biodegradation of the oil samples was assessed using the distribution of normal alkanes and acyclic isoprenoids . Thee chromatograms of the oil samples are represented high abundance of n-alkanes (C 13 to n-C 42 ), with a straight baseline (Fig. ), further suggesting the absence of evidence for biodegradation. Oil characteristics and their relevance to biodegradation and maturity:
 The degree of maturation for the oil samples was assessed using the SARA composition and API gravity and S content. The bulk oil composition (SARA) can also be used to predict the thermal maturity of their possible source rocks . A relatively high content of polar components (resins and asphaltenes) indicates low maturity of source rock, because polar components decrease with the thermal maturity (e.g., ."
"Dilution-Extrapolation Hydrometer Method for Easy Determination of API Gravity of Heavily Weathered Hydrocarbons in Petroleum Contaminated Soil","https://scispace.com/paper/dilution-extrapolation-hydrometer-method-for-easy-obi2423sp5","2013","Journal Article","Energy and Environment Research","Carlos M. Morales-Bautista
Randy H Adams
Francisco J. Guzmán-Osorio
Deysi Marín-García","10.5539/EER.V3N1P115","https://scispace.com/pdf/dilution-extrapolation-hydrometer-method-for-easy-obi2423sp5.pdf","When crude petroleum is spilled onto soil, the oil’s properties have a large influence on the toxicity to soil organisms, the biodegradability of the oil, and potential for long term fertility problems in the soil. Furthermore, these properties of environmental concern are related to the crude’s density, commonly measured as API gravity. Currently, methods do not exist to determine the oAPI of crude oil in contaminated soil. In this study a novel method is presented for the determination of API gravity in small volumes (< 10 ml) of heavy and extra-heavy petroleum from contaminated soil. Is uses an economical and readily available solvent (diesel + automotive lubricating oil) in a procedure based on the conventional hydrometer method, plus dilution-extrapolation techniques. It was validated with crude petroleum in the 27.1-15.0 oAPI range, obtaining an excellent correlation with the conventional method (R = 0.996) and an error of less than 0.4% based on specific gravity. Potential applications of this method are discussed for petroleum contaminated soil.","or upper Assam state (India). In addition, these correlations could be used to evaluate the biodegradability of sludge in on-shore processing facilities, such as those near Johor Bahru (Malaysia) or in Brunei. Utility of Novel Method for Characterization of Petroleum Contaminated Soils:
 Another possible use of this method would be to determine the potential for biodegradation (or long term fertility problems) of the oily viscous fluids (OVF) produced in the steam flooding operations for the extraction of heavy oil, such as those in Alberta (Canada), Venezuela, or Sumatra (Indonesia), . These residues are typically composed of a mixture of heavy oil, sand, and water emulsions. The ecological treatment of these kinds of wastes is very problematical in production and processing areas . Previous knowledge about the kind of petroleum left in the residue (as opposed to the oil in the reservoir) would be useful to develop treatment strategies that have better logistics or costs benefits. Conclusion:
 The novel method developed in this study provides a simple but reliable analytical tool for the environmental characterization of crude oil in soil, something that was not possible with previously existing methods. Conclusion:
 Comparing this novel method for ºAPI determination by dilution-extrapolation with the conventional method with hydrometer, there was an excellent correlation (R=0.9996) and a very low error (< 0.4%). In quantitative terms, these methods are practically equivalent. However, with the dilution-extrapolation method it is feasible to use very small volumes of oil (< 10 ml) facilitating its application to soils with low hydrocarbon concentrations (0.1-1.0%). Likewise, it is a practical method for the determination of API gravity in heavy and extra-heavy oils, commonly found in soils contaminated by residual hydrocarbons. Thus, the °API of oil in contaminated soil can be easily determined by recovering small amounts of petroleum from soil using solvent extraction procedures , and then applying the dilution-extrapolation method on the recovered oil. For these reasons, it is recommended as a viable alternative for the determination of API gravity in hydrocarbon contaminated soils, and a useful tool for the characterization of contaminated sites, with relevance to the biodegradability of the oil in the soil, and the potential to cause long term fertility problems."
"Alkane Biomarkers. Geochemical Significance and Application in Oil Shale Geochemistry","https://scispace.com/paper/alkane-biomarkers-geochemical-significance-and-application-1jzrolninh","1995","Book Chapter","","Francisco Javier González-Vila","10.1007/978-94-011-0317-6_4","https://scispace.com/pdf/alkane-biomarkers-geochemical-significance-and-application-1jzrolninh.pdf","The application of alkane biomarkers for source, palaeoenvironmental reconstruction, maturity and biodegradation of sedimentary organic matter is briefly reviewed. Data on the extractable biomarker composition of a Spanish oil shale, as well as some considerations on future work in biomarker geochemistry are also included.","Title: ALKANE BIOMARKERS. GEOCHEMICAL SIGNIFICANCE AND APPLlCA TION IN OIL SHALE GEOCHEMISTRY Authors: F J Gonzalez-Vila"
