"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Evaluation of the diagnostic ratios for the identification of spilled oils after biodegradation","https://scispace.com/paper/evaluation-of-the-diagnostic-ratios-for-the-identification-256pz83jju","2013","","","Chuanyuan WangXuelu GaoZhigao Sun
Zhijiang QinXiaonan YinShijie He","","","Biodegradation, one of the most important weathering processes, alters the composition of spilled oil, making it difficult to identify the source of the release and to monitor its fate in the environment. A laboratory experiment was conducted to simulate oil spill weathering process of microbial degradation to investigate composi- tional changes in a range of source- and weathering- dependent molecular parameters in oil residues, and the conventional diagnostic ratios for oil spill identification were also evaluated. The conventional diagnostic ratios of n-alkane displayed obvious changes after biodegradation, especially for Pr/n-C17 and Ph/n-C18 with relative standard deviation more than 118.84 %, which suggests they are invalid for oil source identification of the middle-serious spill. Many polycyclic aromatic hydrocarbons (PAHs) are more resistant to biodegradation process than their satu- rated hydrocarbon counterparts, thus making PAHs to be one of the most valuable fingerprinting classes of hydro- carbons for oil identification. Biomarker ratios of hopanes and steranes were also useful for source identification even after moderate biodegradation, and the diagnostic ratios from them could be used in tracking origin and sources of hydrocarbon pollution. Finally, the carbon isotopic type curve may provide another diagnostic means for correla- tion and differentiation of spilled oils, and be particularly valuable for lighter refined products or severely biode- graded oils, the source of which may be difficult to identify by routine biomarker techniques.","In this article, a laboratory experiment was conducted to simulate oil spill weathering process of microbial degradation to investigate composi- tional changes in a range of source- and weathering- dependent molecular parameters in oil residues, and the conventional diagnostic ratios for oil spill identification were also evaluated."
"Genesis of biomarker hydrocarbons in the environment and their role in assessing an oil pollution source","https://scispace.com/paper/genesis-of-biomarker-hydrocarbons-in-the-environment-and-3amiaobzjr","2006","Journal Article","Petroleum Chemistry","Galina P. Kayukova
G. N. Gordadze
L. Z. Nigmedzyanova
A. M. Kiyamova
A. G. Romanov
S. K. Zaripova
R. P. Naumova","10.1134/S0965544106010014","","Oil spills are classified according to chemical types that reflect qualitative and quantitative changes in petroleum composition during biodegradation in soil. Possible trends in composition of biomarker petroleum hydrocarbons in polluted soil, as determined by natural and climatic conditions and by activation of soil micro-flora, were revealed. It was shown that the use of selective bioremediation methods could lead to a noticeable redistribution of the relative amount of C27:C28:C29 steranes in marine crude oils owing to more intense degradation of C27 steranes (5α, 14β, 17β, 20R and 20S, as well as 5α, 14α, 17α, 20R and 20S) as compared with their higher C29 homologues. The observed changes in the composition of steranes suggest another, namely, terrigenous origin of petroleum, and, thus, may lead to an erroneous conclusion concerning the genotype of crude oil as a pollution source. It was found that hopane hydrocarbons are highly stable under similar conditions. It was shown that the set of biomarker hydrocarbons might be useful as biological indicators in the assessment of a petroleum pollution source.","In this paper, the use of selective bioremediation methods could lead to a noticeable redistribution of the relative amount of C27:C28:C29 steranes in marine crude oils owing to more intense degradation of steranes (5α, 14β, 17β, 20R and 20S), as compared with their higher C29 homologues."
"Origin of Mesozoic Biodegraded Crude Oils from the Eastern Chepaizi Uplift (Junggar Basin) Constrained by the Biomarker Recovery Method","https://scispace.com/paper/origin-of-mesozoic-biodegraded-crude-oils-from-the-eastern-2cz6b1ps","2023","Journal Article","Energy & Fuels","Zhaoyang Wang
Xiangchun Chang
Youde Xu
Pengfei Zhang
Bingbing Shi
Tianchen Ge
Yanfang Yin
Lei Su","10.1021/acs.energyfuels.2c03750","","The Mesozoic (Jurassic and Cretaceous) sandstone reservoirs in the eastern Chepaizi Uplift of the Junggar Basin (NW China) have become hot targets in recent years for their substantial amounts of oils discovered. However, the oil origin has been a controversial issue due to biodegradation. In this study, hierarchical cluster analysis and principal component analysis show that the Mesozoic crude oils can be divided into three oil families (A1, A2, and A3). Meanwhile, the biodegradation level of the three oil families (PM 6 to 9+) was evaluated based on the PM scale and the parameter-stripping method of strongly resistant parameters. Allowing for this extremely high biodegradation case, this study adopted a biomarker recovery method to recover the original appearances of the three oil families. Here, eight parameters related to hopane (H), tricyclic terpane (TT), and C24-tetracyclic terpane (C24 Tet) were recovered, the dispersion of eight parameter sets is significantly reduced, and the geochemical characteristics are more obvious, especially for TT. Thus, this reliability and robustness, as well as the similarity between the source rock and the biodegraded crude oils, encourage us to perform oil–source correlation. The oil–source correlation revealed that family A1 was derived from the Permian source rocks in the Shawan Sag, family A2 was mainly derived from the Permian source rocks in the Shawan Sag and mixed with a small amount of oils generated by the Jurassic source rocks in the Sikeshu Sag and the Carboniferous source rocks in the Chepaizi Uplift, and family A3 mainly originated from the Permian source rocks in the Shawan Sag mixed with a small amount of oil produced by the Carboniferous source rocks in the Chepaizi Uplift. This conclusion is also further supported by effective biomarker parameters and a stable carbon isotope (δ13C), discriminant analysis, hydrocarbon migration, and restored paleogeomorphology. The parameter recovery is evidenced as one of the most useful methods and showed higher resolution than the conventional oil–source correlation to identify the origins of biodegraded oils. ","Wang et al. as discussed by the authors used a biomarker recovery method to recover the original appearances of the three oil families, namely, A1, A2, and A3, and evaluated their biodegradation level based on the PM scale and the parameter-stripping method of strongly resistant parameters."
"Phenanthrene and Methylphenanthrene Isomers in Maturity Assessment of Biodegraded Crude Oils (Sakhalin, Russia)","https://scispace.com/paper/phenanthrene-and-methylphenanthrene-isomers-in-maturity-3spfcpn7pn","2017","Journal Article","Eurasian Chemico-Technological Journal","Ksenija Stojanović
Branimir Jovančićević
Anatoly K. Golovko
Julia Golovko
Galina S. Pevneva
Olga Cvetković
Dragomir K. Vitorović","10.18321/ECTJ537","https://scispace.com/pdf/phenanthrene-and-methylphenanthrene-isomers-in-maturity-3spfcpn7pn.pdf","This paper is aimed at defining two new advantageous maturation parameters based on distribution and abundance of phenanthrene (P) and methylphenanthrene (MP) isomers in the tricyclic fraction of aromatic hydrocarbons: MPI 3+1/PAI 1 and [2(2-MP+3-MP)+P]/1-MP. The applicability of newly proposed parameters was checked by correlation analysis. Depth of the reservoir rock, diasterane maturation parameter, as well as several typical aromatic fraction maturation parameters were used for this purpose. The examined oils (fourteen samples from nine oil fields of Sakhalin Island, Russia), were of Miocene age and from reservoir rocks of relatively wide range of depths (73-2841 m). All samples represented biodegraded, or mixtures of biodegraded and nonbiodegraded oils [1].","In this paper, the distribution and abundance of phenanthrene and methylphenanthrene (MP) isomers in the tricyclic fraction of aromatic hydrocarbons were defined."
"Modelling of in-reservoir petroleum biodegradation : principles and application","https://scispace.com/paper/modelling-of-in-reservoir-petroleum-biodegradation-2167cw9wlz","2011","","","Irene Ortrun Blumenstein-Weingartz
Ralf Littke","","","The correct prediction of petroleum quality constitutes a major challenge for risk assessment in petroleum exploration. While oil and gas compositions and PVT properties are routinely forecast as part of petroleum systems analysis, the in-reservoir processes that may lead to petroleum deterioration cannot yet be adequately quantified. The economically most important in-reservoir process is the microbial degradation of hydrocarbon fluids, commonly referred to as biodegradation. This process results in an increase of viscosity of the crude oil, enrichment in polar and high molecular compounds and a decrease in its economic value. The occurrence and extent of biodegradation strongly depend on the temperature and charge history as well as on reservoir geometry. All of these influences can be quantified by means of petroleum systems modelling which is therefore a suitable tool for the assessment and prediction of biodegradation. Based on theoretical considerations and analysis of widely accepted concepts of biodegradation, a Microsoft Excel-based calculation scheme named Biodexx has been designed in the frame of this study to predict the extent of in-reservoir petroleum biodegradation. The mass balance concept is based on a compositional description of the petroleum in terms of 14 individual compounds and compound groups. Each is attributed a specific ""biodegradability"" and biodegradation rate to account for observed differences in their susceptibility to biodegradation. The necessary information on original petroleum composition, temperature histories, reservoir filling rates and volumetrics for individual drainage areas is extracted from the petroleum systems models. Dynamic 3D petroleum systems modelling was performed for two study areas with different geological regimes – one onshore and one offshore sedimentary basin. This provided detailed information on the timing of petroleum generation and reservoir filling. The temperature and charge histories of individual petroleum reservoir traps as well as the respective petroleum composition were then used as input to the Biodexx routine. The first case study was conducted for the Gifhorn Trough area in the Lower Saxony Basin, Northern Germany. This study provided a first set of important calibration parameters for the prediction of biodegradation processes in petroleum reservoirs. It could be shown that reservoir temperature histories were not critical for explaining the present differences in oil quality of two reservoirs in the study region. The present day oil qualities are rather controlled by the filling histories. For biodegradation prediction this implies that the reconstruction of filling histories of reservoirs should be given highest priority. The second case study from offshore UK aimed to reproduce and explain subtle biodegradation-induced differences in oil composition within a single oil/gas field. A new flexible workflow for biodegradation prediction in a more complex biodegradation scenario was designed and applied in this case study. Here, too, temperature was found to be of minor influence on the extent of biodegradation. Instead, biodegradation variations can be attributed to different ratios of oil volume vs. oil-water contact area, whereas charge history was found to be of lesser importance. The part of the reservoir with the larger oil-water contact area in comparison with the oil volume was more biodegraded despite having received a later charge. In another section of the field, a larger early charge was almost protected from biodegradation due to a small oil-water contact area despite a long residence time. The results of this work indicate that petroleum systems modelling in combination with a simple spreadsheet-based calculation scheme may allow a good qualitative assessment of biodegradation risk ahead of drilling.","In this article, a Microsoft Excel-based calculation scheme named Biodexx was designed to predict the extent of in-reservoir petroleum biodegradation, based on theoretical considerations and analysis of widely accepted concepts of biodegradability."
"Asphaltenes as indicators of the geochemical history of oil","https://scispace.com/paper/asphaltenes-as-indicators-of-the-geochemical-history-of-oil-58j10x8khs","1982","Journal Article","International Geology Review","O. A. Aref'yev
V. M. Makushina
A. A. Petrov","10.1080/00206818209451015","","A method of decomposition of native asphaltenes from naphthenic oils is proposed as a source of information on the geochemical history of the oils. It is demonstrated that formation of naphthenic oils occurs in nature through biodegradation of primary paraffinic oils. The relative abundances of structural groups and individual saturated hydrocarbons obtained from the asphaltenes in naphthenic oils is similar to the relative abundance of hydrocarbons in paraffinic oils, which are their genetic precursors. (JMT)","A method of decomposition of native asphaltenes from naphthenic oils is proposed as a source of information on the geochemical history of the oils in this article, where the relative abundances of structural groups and individual saturated hydrocarbons obtained from the asphaltones in naphthensic oils are similar to the relative abundance of hydrocarols in paraffinic oils, which are their genetic precursors."
"Evaluation of the diagnostic ratios for the identification of spilled oils after biodegradation","https://scispace.com/paper/evaluation-of-the-diagnostic-ratios-for-the-identification-1eiriqg5yj","2013","Journal Article","Environmental Earth Sciences","Chuanyuan Wang
Xuelu Gao
Zhigao Sun
Zhijiang Qin
Xiaonan Yin
Shijie He","10.1007/S12665-012-1792-Y","http://ir.yic.ac.cn/bitstream/133337/6614/1/Evaluation%20of%20the%20diagnostic%20ratios%20for%20the%20identification%20of%20spilled%20oils%20after%20biodegradation.pdf","Biodegradation, one of the most important weathering processes, alters the composition of spilled oil, making it difficult to identify the source of the release and to monitor its fate in the environment. A laboratory experiment was conducted to simulate oil spill weathering process of microbial degradation to investigate compositional changes in a range of source- and weathering-dependent molecular parameters in oil residues, and the conventional diagnostic ratios for oil spill identification were also evaluated. The conventional diagnostic ratios of n-alkane displayed obvious changes after biodegradation, especially for Pr/n-C17 and Ph/n-C18 with relative standard deviation more than 118.84 %, which suggests they are invalid for oil source identification of the middle-serious spill. Many polycyclic aromatic hydrocarbons (PAHs) are more resistant to biodegradation process than their saturated hydrocarbon counterparts, thus making PAHs to be one of the most valuable fingerprinting classes of hydrocarbons for oil identification. Biomarker ratios of hopanes and steranes were also useful for source identification even after moderate biodegradation, and the diagnostic ratios from them could be used in tracking origin and sources of hydrocarbon pollution. Finally, the carbon isotopic type curve may provide another diagnostic means for correlation and differentiation of spilled oils, and be particularly valuable for lighter refined products or severely biodegraded oils, the source of which may be difficult to identify by routine biomarker techniques.","In this article, a laboratory experiment was conducted to simulate oil spill weathering process of microbial degradation to investigate compositional changes in a range of source and weathering-dependent molecular parameters in oil residues, and the conventional diagnostic ratios for oil spill identification were also evaluated."
"Comprehensive two-dimensional gas chromatography coupled to time of flight mass spectrometry: new biomarker parameter proposition for the characterization of biodegraded oil","https://scispace.com/paper/comprehensive-two-dimensional-gas-chromatography-coupled-to-3n7az1sc77","2013","Journal Article","Journal of the Brazilian Chemical Society","Renata F. Soares
Ricardo Pereira
Raphael S. F. Silva
Leonardo Mogollon
Débora A. Azevedo","10.5935/0103-5053.20130198","https://scispace.com/pdf/comprehensive-two-dimensional-gas-chromatography-coupled-to-3n7az1sc77.pdf","Comprehensive two-dimensional gas chromatography with time of flight mass spectrometry (GC×GC-TOFMS) is an appropriate technique for the elucidation of molecular composition of petrochemical samples, such as biodegraded oils. Biomarkers were separated and identified, and conventional biomarker ratios were determined via gas chromatography-mass spectrometry (GC-MS) and GC×GC-TOFMS. In the extracted ion chromatogram m/z 123 + 177 + 191, coelutions between tricyclic terpanes, hopanes and 25-nor-hopanes with secohopanes were resolved by GC×GC-TOFMS. GC×GC-TOFMS allowed the identification of complete series of 25-nor-hopanes, nor-gammacerane, C29 28-nor-spergulanes and oleanane not identified by using GC-MS. The biomarker ratios from the studied oils indicated that they derived from marine source rock deposited under anoxic conditions. The higher chromatographic resolution and sensitivity achieved by using GC×GC-TOFMS allowed for three new parameters to characterize biodegraded oils. These results indicated the superiority of GC×GC-TOFMS for separation and identification of individual and non-target compounds in severely biodegraded oils.","In this article, a comprehensive two-dimensional gas chromatography with time of flight mass spectrometry (GC×GC-TOFMS) is used for the elucidation of molecular composition of petrochemical samples, such as biodegraded oils."
"Biodegradação aerobia e anaerobia de petroleo do Campo Pampo Sul, Bacia de Campos, RJ","https://scispace.com/paper/biodegradacao-aerobia-e-anaerobia-de-petroleo-do-campo-pampo-1c8ic1mh3j","2009","","","Georgiana Feitosa da Cruz
Anita J. Marsaioli","","http://repositorio.unicamp.br/jspui/bitstream/REPOSIP/249141/1/Cruz_GeorgianaFeitosada_D.pdf","O principal objetivo desta tese foi investigar os processos de biodegradacao do petroleo em reservatorios utilizando condicoes aerobia, anaerobia ou mista. Os experimentos de biodegradacao foram adaptados a escala laboratorial, a fim de reproduzir as diferentes condicoes do reservatorio, tendo o cuidado de selecionar os melhores parâmetros para acelerar em milhoes de vezes o processo e assim avaliar a deplecao dos biomarcadores em poucos meses comparado aos tempos geologicos. Isto foi obtido pelo aumento da densidade bacteriana que produziu a aceleracao necessaria do processo. A comparacao de petroleos, um degradado naturalmente e outro em laboratorio, apresentou evidencias de que a reproducao do processo de biodegradacao foi eficiente. A avaliacao dos experimentos de biodegradacao revelou que a microbiota aerobia degrada preferencialmente n-alcanos com numero par de carbonos, enquanto os anaerobios preferem n-alcanos com numero impar de carbono e a microbiota mista nao mostra nenhuma preferencia aparente. Em aerobiose, a ordem preferencial de biodegradacao foi hidrocarbonetos > hopanos (com enriquecimento de 25-norhopanos) > esteranos > terpanos triciclicos. Entre os homohopanos houve preferencia pelos homologos de maior peso molecular e a biodegradaca de esteranos foi na ordem aaa20R >> abb 20R + abb 20S aaa 20S >> diasteranos, diminuindo com o numero de carbono [C27 > C28 > C29]. Em anaerobiose a degradacao preferencial foi hidrocarbonetos > esteranos > hopanos > 25-norhopanos > terpanos triciclicos. Para os homohopanos a ordem de degradacao foi diferente da observada em aerobiose com uma preferencia para os homologos de menor peso molecular e ordem de biodegradacao para os esteranos foi a mesma observada em condicoes aerobias. O experimento com consorcio misto revelou que a degradacao em ate 90 dias seguiu o padrao aerobio e apos 120 dias a situacao mudou revelando caracteristicas de degradacao anaerobia. A identificacao dos microrganismos utilizando tecnicas independente de cultivo revelou que a maioria dos microrganismos presentes nesses experimentos sao aerobios, mas com capacidade de sobreviver em condicoes anaerobias. Durante o crescimento bacteriano, houve um aumento da solubilizacao do petroleo atraves da reducao da tensao superficial devido a producao de substâncias exopolimericas (EPS), que foram avaliadas levando a identificacao de surfactina, um biopolimero produzido principalmente por especies de Bacillus. Em suma, a principal contribuicao do presente trabalho foi reproduzir em laboratorio, sob condicoes aerobia, anaerobia e mista, o processo de biodegradacao semelhantemente aquele","In this paper, the authors investigate the processos de biodegradacao do petroleo in reservatorios utilizing condicoes aerobia, anaerobia ou mista."
"The geochemistry of some biodegraded australian oils","https://scispace.com/paper/the-geochemistry-of-some-biodegraded-australian-oils-9jzath9npb","1983","Journal Article","The APPEA Journal","Robert Alexander
Robert I. Kagi
Garry Wayne Woodhouse
John K. Volkman","10.1071/AJ82006","","Degradation of petroleum in reservoirs by microorganisms is a process which has affected the chemical composition of many Australian crude oils. Oils from the Carnarvon and Gippsland Basins are used as examples to illustrate how the various classes of hydrocarbons are depleted in sequential fashion during the biodegradation process. Depletion of normal and branched alkanes, which is evident from gas chromatography, indicates that a crude oil has been mildly biodegraded. More advanced levels of biodegradation can be assessed from biomarker data obtained using gas chromatography-mass spectrometry. As the biodegradation process progresses one observes a sequential loss of n-alkanes, branched alkanes, δC-16 bicyclic alkanes, steranes with biological configurations, and finally, hopanes are converted into 25-norhopanes. The chemical compositions of the Eaglehawk, Rankin, and Windalia crude oils from the Carnarvon Basin suggest that they all result from a complex series of episodes of accumulation and biodegradation in the reservoirs. By assessing the proportions of each of the classes of characteristic marker compounds, and using the established relationship between reservoir temperature (depth) and the stages of hydrocarbon alteration during biodegradation, the approximate burial depths of the reservoirs at the times of biodegradation have been inferred. Thus, where multiple accumulation and degradation episodes can be recognised, the accumulation history of the oil in a reservoir can be reconstructed.","In this paper, the authors used gas chromatography-mass spectrometry (GC-MS) to identify the stages of the degradation process of Australian crude oils and the approximate burial depths of the reservoirs at the times of biodegradation."
"The Effect of Biodegradation on Alkylated Phenanthrene Distributions in Reservoired Oils","https://scispace.com/paper/the-effect-of-biodegradation-on-alkylated-phenanthrene-4hjerrs85w","2005","","","Huang Hai-ping
Zhou Shu-qing
Chu Zhen-miao
Guo Ya-ting","","","Oil discovered from the Lengdong Oilfield, Liaohe Basin has similar source and maturity. Biodegradation is main cause leading to concentration and distribution variations of alkylated phenanthrenes. The concentrations and molecular distributions show systematic variations at different biodegradation levels. The concentration decreases significantly from level 3 to 5 while isomer distribution varies in slightly advanced biodegradation stagelevel 4. Alkylated phenanthrene maturity parameters remain valid till biodegradation level 4. Degree of alkylation is a critical factor to control the rate of biodegradation. The C_(3)-phenanthrenes show high ability to resist biodegradation compared to their low alkylated counterparts, however, we do observed methylphenanthrenes decrease faster than phenanthrene. Demethylation of a substituted compound during biodegradation was inferred as one of biodegradation reaction process. Alkylated isomer specific degradations are also observed in our sample set. Alkylphenanthrenes with substituents at the 9th or 10th position are more resistant to biodegradation than alkylphenanthrenes with substituents at other positions. The relative susceptibility to biodegradation for the individual methylphenanthreneMP, C_(2)-phenanthrene and C_(3)-phenanthrene isomers were determined by their concentration variations. This result provides practical guide for aromatic hydrocarbon maturity parameter selection and further insight into mechanism and quantification of biodegradation in reservoired oils.","The C_(3)-phenanthrenes show high ability to resist biodegradation compared to their low alkylated counterparts, however, the authors do observed methylphen anthrenes decrease faster than phenanthrene, providing practical guide for aromatic hydrocarbon maturity parameter selection and further insight into mechanism and quantification of biodegrading in reservoired oils."
"Molecular Thermal Maturity Indicators in Oil and Gas Source Rocks","https://scispace.com/paper/molecular-thermal-maturity-indicators-in-oil-and-gas-source-1vo2z6zafw","1989","Book Chapter","AAPG Bulletin","Joseph A. Curiale
Stephen R. Larter
Robert E. Sweeney
Bruce W. Bromley","10.1007/978-1-4612-3492-0_4","","Many detailed chemical parameters have been proposed as indicators of thermal maturity in oil and gas source rocks. Certain classical maturity parameters involving carbon preference indices and compound class ratios, such as hydrocarbons/extract yield and extract yield/total organic carbon, are less commonly used today, having been complemented with detailed molecular parameters. Among these parameters, the molecular distributions of metalloporphyrins, cyclic hydrocarbons, low-molecular-weight hydrocarbons, and gases are most commonly used. Recent instrumental advances have allowed the routine measurement of molecular ratios in geochemical organic matter, stimulating the development and use of biological markers, such as steranes, hopanes, and metallated tetrapyrroles, as thermal maturity indicators. Increased chromatographic resolution of source rock hydrocarbons has also led to the use of low-molecular-weight hydrocarbons, methylphenanthrenes, and aromatized steranes as maturity indicators. In this paper, we discuss these developments, emphasizing the applications and the pitfalls of using molecular maturity indicators.","Many detailed chemical parameters have been proposed as indicators of thermal maturity in oil and gas source rocks as discussed by the authors, including metalloporphyrins, cyclic hydrocarbons, low-molecular-weight, and gases."
"The Effect of Biodegradation on Alkylated Phenanthrene Distributions in Reservoired Oils","https://scispace.com/paper/the-effect-of-biodegradation-on-alkylated-phenanthrene-lqnrfiunqtcx","","","","HUANG Hai-ping
ZHOU Shu-qing
CHU Zhen-miao
GUO Ya-ting","10.3969/j.issn.1000-8527.2005.03.014","","Oil discovered from the Lengdong Oilfield, Liaohe Basin has similar source and maturity. Biodegradation is main cause leading to concentration and distribution variations of alkylated phenanthrenes. The concentrations and molecular distributions show systematic variations at different biodegradation levels. The concentration decreases significantly from level 3 to 5 while isomer distribution varies in slightly advanced biodegradation stagelevel 4. Alkylated phenanthrene maturity parameters remain valid till biodegradation level 4. Degree of alkylation is a critical factor to control the rate of biodegradation. The C_(3)-phenanthrenes show high ability to resist biodegradation compared to their low alkylated counterparts, however, we do observed methylphenanthrenes decrease faster than phenanthrene. Demethylation of a substituted compound during biodegradation was inferred as one of biodegradation reaction process. Alkylated isomer specific degradations are also observed in our sample set. Alkylphenanthrenes with substituents at the 9th or 10th position are more resistant to biodegradation than alkylphenanthrenes with substituents at other positions. The relative susceptibility to biodegradation for the individual methylphenanthreneMP, C_(2)-phenanthrene and C_(3)-phenanthrene isomers were determined by their concentration variations. This result provides practical guide for aromatic hydrocarbon maturity parameter selection and further insight into mechanism and quantification of biodegradation in reservoired oils.","Biodegradation significantly affects alkylated phenanthrene concentrations and distributions in reservoired oils, with varying susceptibility to degradation based on degree of alkylation and substituent position, influencing maturity parameter selection and biodegradation quantification."
"Quantification of in situ polycyclic aromatic hydrocarbon biodegradation using conservative internal markers","https://scispace.com/paper/quantification-of-in-situ-polycyclic-aromatic-hydrocarbon-3uq869wckd","1996","","","Bruce E. Herbert
Thomas J. McDonald
E. Conti
A.E. Moffitt","","","Determination of bioremediation effectiveness requires a methodology to quantify in situ biodegradation. Biodegradation of a target compound can be quantified by following the time dependence of the concentration ratio of the target compound to a conservative, natural internal standard. The molecular marker, 17{alpha}(H), 21{beta}(H)-hopane, a multi-ringed saturated hydrocarbon, has been used as an internal standard to quantify in situ biodegradation of petroleum-contaminated sites. This study critiques the use of hopane for the quantification of PAH biodegradation in soil contaminated with highly weathered petroleum. This work shows that the use a combination of several molecular markers as conservative internal standards is a more effective quantification technique for sites contaminated with crude oil from a number of sources.","This work shows that the use a combination of several molecular markers as conservative internal standards is a more effective quantification technique for sites contaminated with crude oil from a number of sources."
"Unraveling Petroleum Degradation, Maturity, and Mixing and Addressing Impact on Petroleum Prospectivity: Insights from Frontier Exploration Regions in New Zealand","https://scispace.com/paper/unraveling-petroleum-degradation-maturity-and-mixing-and-20rlavq7u0","2018","Journal Article","Energy & Fuels","Z. F. M. Burton
J. Michael Moldowan
Richard Sykes
Stephan A. Graham","10.1021/ACS.ENERGYFUELS.7B03261","","Determining oil quality is essential to identifying valuable resource accumulations. However, in new areas of exploration, little information is available on the processes affecting resource quality. Geochemical analyses of oil seeps from frontier regions of New Zealand’s East Coast illustrate an application of underutilized resource quality assessment techniques. Distributions of n-alkanes and isoprenoids reveal biodegradation, and thus potentially lower oil quality in the “southern” versus the “northern” oil seeps. However, sterane and terpane compounds are unaltered, indicating overall biodegradation of these oils is low to moderate. Additionally, lack of 25-norhopane indicates degradation of southern oils may be solely aerobic. Therefore, any subsurface accumulations are potentially unaffected. Investigation of sterane and hopane isomerization ratios and additional sterane and terpane maturity parameters is paired with diamondoid analyses of oil-to-gas conversion and petroleum mixing. Three distinct p...","In this article, geochemical analyses of oil seeps from frontier regions of New Zealand’s East Coast illustrate an application of underutilized resource quality assessment techniques, which is essential to identifying valuable resource accumulations."
"First Stoichiometric Model of Oil Biodegradation in Natural Petroleum Systems: Part II*: Application of the BioClass 0D Approach to Oils from Various Sources","https://scispace.com/paper/first-stoichiometric-model-of-oil-biodegradation-in-natural-53qqe5jya0","2012","","","Frank Haeseler
Françoise Behar
Dominique Garnier","10.1306/13311427H43462","","The purpose of the this study was to apply the biodegradation model BioClass 0D proposed by Haeseler et al. (2010) to three nonbiodegraded oils representative of the three main types of source rocks (types I, II, and III of Tissot et al., 1974; Tissot and Welte, 1978). The oils are described by seven chemical classes: (1) the gas fraction is split into H2S, CO2, C1, and C2–C4; (2, 3) the C6–C14 fraction including saturates and aromatics; and (4–6) the C14+ fraction, including n-, iso-, cyclo-alkanes, aromatics, and nitrogen, sulfur, and oxygen–containing compounds (NSOs). This 0D model reconstructs the chemical evolution of the residual oil with increasing biodegradation and the amounts of products generated during either aerobic or anaerobic processes. Results show that with increasing biodegradation, the residual oil composition depends on the initial proportion of the different chemical classes. For instance, for the type I oil enriched in paraffins, the C14+ n-alkanes are still present when 60% of the original oil has already disappeared, whereas for the type II oil, the same chemical class disappears after only 30% of total hydrocarbon loss. During methanogenesis, the gas-oil ratio of the initial fluid significantly increases with increasing biodegradation. However, the volume of methane may be reduced because of its solubility in water or it may leak through the cap rock. The production of H2S is always very low when sulfur minerals that can provide electron acceptors are absent. Results also show that the amount of water needed to provide the electron acceptors depends strongly on the biological process responsible for oil biodegradation. The water ratio between aerobic biodegradation and methanogenesis might be as high as 107. Consequently, aerobic biodegradation may be limited compared with methanogenesis in petroleum systems in which the oil-water volume ratio varies during fluid history.","Results show that with increasing biodegradation, the residual oil composition depends on the initial proportion of the different chemical classes, and aerobic biodegrading may be limited compared with methanogenesis in petroleum systems in which the oil-water volume ratio varies during fluid history."
"Disentangling oil weathering at a marine seep using GC×GC: Broad metabolic specificity accompanies subsurface petroleum biodegradation","https://scispace.com/paper/disentangling-oil-weathering-at-a-marine-seep-using-gc-gc-44qhql3mh4","2008","Journal Article","Environmental Science & Technology","George D. Wardlaw
J. Samuel Arey
Christopher M. Reddy
Robert K. Nelson
G. Todd Ventura
David L. Valentine","10.1021/ES8013908","https://pubs.acs.org/doi/pdf/10.1021/es8013908","Natural seeps contribute nearly half of the oil entering the coastal ocean. However, environmental fate studies generally monitor fewer than 5% of these petroleum compounds. Hence, the rates and relevance of physical, chemical, and biological weathering processes are unknown for the large majority of hydrocarbons, both released from natural seeps and also from human activities. To investigate the specific compositional changes occurring in petroleum during subsurface degradation and submarine seepage, we studied the natural oil seeps offshore Santa Barbara, California with comprehensive, two-dimensional gas chromatography (GC×GC). With this technique, we quantified changes in the molecular diversity and abundance of hydrocarbons between subsurface reservoirs, a proximal sea floor seep, and the sea surface overlying the seep. We also developed methods to apportion hydrocarbon mass losses due to biodegradation, dissolution, and evaporation, for hundreds of tracked compounds that ascended from the subsurface...","GC x GC is established as a powerful technique for differentiating biological and physical weathering processes of complex mixtures at a molecular level and provides the first quantitative evidence of broad metabolic specificity for anaerobic hydrocarbon degradation in the subsurface."
"Distinguishing oil-associated natural gas biodegradation degree based on petroleum biodegradation grade","https://scispace.com/paper/distinguishing-oil-associated-natural-gas-biodegradation-sualqgcm1qb6","","","","WANG Wan-chun
WANG Chuan-yuan
LIU Quan-you
MU Ya-peng","10.3969/j.issn.1672-1926.2007.05.015","","Researches on natural gas biodegradation are relatively rare compared to that on petroleum biodegradation.There is no documentation yet about how to confirm the biodegradation degree of biodegraded natural gases.Analysis on the oil and oil associated natural gas samples from the Bamianhe oil field and the Shajiasi oil field of the Dongying sag,the Gudao oil field of the Zhanhua sag of the Jiyang Depression suggests that biodegraded oil samples have the increase of Pr/nC17,Ph/nC18,(Pr+Ph)/(nC17+nC18) and C30αβ-hopane/(Pr+Ph) ratios,and biodegraded natural gases have the increasing content of methane,decreasing contents of heavier hydrocarbons,increasing values of C2/C3 and C1/(C2+C3) and heavier δ13C values of propane and n-butane,as well as heavier δD value of propane.It shows that C2/C3 and C1/(C2+C3) values and δ13C values of propane and n-butane in natural gases are geochemical parameters to distinguish biodegraded natural gases and their biodegradation degrees.When accumulated or charged at the same time,the oil biodegradation grade can provide basis for the identification of the oil associated natural gas biodegradation degree.","Researchers analyzed oil and associated natural gas samples from Chinese oil fields, identifying geochemical parameters to distinguish biodegraded natural gas and its degree, with implications for oil-associated gas biodegradation assessment."
